686,Fóris
268,Breitkopf
2269,Spath
2306,Strecke
2424,Szirmay
54,Aulinger
1225,Klemens
1552,Maczeovits
1112,Jászai
17,Alemann
612,Farnady
2104,Rátai
2674,Vaszy
2063,Rominszki
yb19122917,Ityun Kurja
1230,Kliburszky
1263,Komjáti
474,Demény
2573,Tomor
2090,Rumbacli
1267,Komorovszky
2379,Szemethy
1113,Jászffy
2842,Zielbauer
836,Gömöry
1733,Neuberg
499,Dobry
233,Bolgár
2212,Sebeit
2042,Richnavszky
2378,Szemethi
1053,Ispán
2600,Turányi
2866,Zuna
1142,Karalyos
8,Adámi
1413,Kőhalmi
2370,Szelecsényi
1916,Pollermann
2223,Semsey
1344,Kulifay
2365,Szehrlaut
737,Gelléri
2446,Szováthy
906,Havass
890,Harrer
yb1909593,Slotterbek
770,Goreczky
2232,Siklós
331,Bátonyi
2169,Schimert
2323,Stühmer
667,Friebeisz
510,Donáth
1123,Kabarcz
393,Csicsery
20,Alkér
1559,Magyarevits
80,Balder
2241,Simoray
2391,Szentesi
867,Halmai
2124,Róna
1315,Kricsfalvi
2343,Szadovszky
2264,Somorjai
670,Frimel
2497,Sáfáry
366,Csabai
109,Bartalos
2823,Wénesz
2338,Szabiár
2256,Smodics
2336,Szabadi
2447,Szoyka
2224,Sepsi
2765,Weichhart
2753,Walthern
1718,Müllender
22,Almády
1787,Onhauser
413,Csornai
2,Abonyi
453,Dankos
2324,Subsilvány
2854,Zoltán
1264,Komlódy
2265,Sontagh
388,Csernovics
869,Halácsy
1627,Mellye
1615,Medgyessy
2585,Tornyos
2628,Undi
1445,Lau
227,Bogáthy
2192,Schrőder
557,Elbert
1047,Ilsemann
1058,Ivnoll
2250,Siráki
2072,Rost
959,Hittner
598,Ewinger
1742,Niessner
23,Almásy
2332,Svéda
1819,Pandurovics
2296,Stilfried
2504,Sántha
190,Birkus
yb1909170,Vurumpek
251,Borsosföldy
1061,Ivánka
1208,Kirtzan
2516,Sümeghy
yb19092126,Konstantin
829,Gárdos
2520,Tajthy
680,Futó
486,Dingha
426,Csöppüs
2531,Tarnóczy
1654,Mild
751,Gerritsen
2538,Teasdale
254,Bory
2734,Várady
2542,Tencz
1000,Hoós
2545,Teplitzky
591,Ernőd
2479,Színák
2553,Thirring
2554,Thomka
2556,Tibiassi
2234,Sillye
719,Garami
1169,Kaál
180,Beösze
2010,Raksányi
163,Berecz
607,Falvai
1379,Kárpáti
732,Gebők
2084,Rozsovits
2650,Valentini
28,Ambrózy
2577,Toporai
93,Barabás
258,Bossányi
2733,Váradi
704,Fűzy
2837,Zeibig
148,Bendes
2873,Zányi
259,Bosányi
273,Brezovsky
2027,Reinbotli
1322,Krupcsák
2261,Somló
1404,Körmendi
1632,Merkefka
14,Aigner
2738,Vázsonyi
2604,Téglás
1983,Pékli
2510,Sík
319,Bányai
1465,Lendér
74,Bakodi
1108,Járdek
1013,Hunyady
2616,Tőkési
2618,Udvardy
2414,Szilberleitner
1165,Kazacsay
522,Duday
19,Ali
825,Gácsy
231,Boleman
2631,Unyi
2632,Uray
1676,Morent
1463,Lendvai
634,Feszelyi
1984,Pénzes
1121,K
832,Gáspárdy
987,Hornyok
1097,Josvay
997,Horánszky
1482,Linhart
2481,Szóka
859,Hajnóczky
2770,Weinek
255,Borzsák
1766,Nyáry
1776,Nők
2722,Vragassy
2659,Vankovics
2662,Varjas
2664,Varró
2665,Varsányi
2315,Ströszner
2876,Zöldváry
155,Benesch
1628,Mellyes
1180,Kelndorfer
2255,Slunka
1939,Prikk
2066,Ronchi
2131,Rózsai
245,Borostyán
1847,Pek
1930,Prajmayer
202,Blaschnek
1902,Pláner
1951,Pulay
1851,Pertik
1621,Meixner
1749,Noel
2709,Virág
368,Csanády
188,Bilkay
1730,Nesztor
1114,Jászfy
2890,Állaga
2720,Vonyek
2723,Vrasich
2657,Vanger
760,Goczán
960,Hlatky
771,Goszleth
1922,Posgay
778,Grecsák
2730,Vámos
2731,Ványai
2732,Ványi
1927,Pozsgai
2513,Sördén
136,Behringer
2422,Szinte
2739,Vécsei
2317,Stuchlicli
2742,Végh
49,Argauer
2058,Rokken
2747,Wabrosch
768,Gonda
1188,Keresztury
2755,Wancsek
2460,Szájbély
2759,Watzke
1271,Komáromy
1704,Mártzig
274,Briestyánszky
2454,Szubotics
981,Homoky
2779,Wenhardt
36,Angelus
2781,Wenzl
2784,Wester
1383,Kési
2789,Wildner
1468,Lenkey
29,Amigo
454,Dankovszky
873,Hamvassy
2448,Sztahora
537,Dévai
2014,Ramaszéder
1725,Narantsik
1674,Morelli
609,Faragó
2702,Világhy
2523,Tallum
2425,Szivitál
2816,Wolfram
50,Armstádt
893,Hartai
1526,Lángos
282,Brányi
1688,Muskovics
2578,Toporczi
2154,Schara
2831,Zaitz
1657,Milus
1177,Kellel*
769,Gorecky
2148,Saáry
821,Győrök
2388,Szenkovits
alm1904149,Kamenszár
435,Czenner
2850,Zlinszky
2851,Zmeskall
1303,Kozáky
199,Blaha
399,Csiliéri
2862,Zsizsó
2864,Zsolnai
2436,Szokol
375,Csatáry
230,Boldog
978,Hollós
2727,Vági
2875,Závonyi
990,Horpáczky
1913,Polereczky
2868,Zuzánszky
2892,Ányos
2901,Éless
2808,Wittkovszky
2904,Érczhegyi
2909,Ózdi
374,Csatay
786,Grolig
731,Gebök
2913,Újhelyi
1042,Ihász
2915,Úrik
1056,Iszer
2917,Őrsy
1440,Laskovics
1803,Oszlik
539,Dómján
2524,Tamasek
298,Burg
614,Fecske
1283,Kormoss
306,Buzáth
418,Csányi
2455,Szuhaj
316,Bánfai
2466,Száva
2320,Stáhly
325,Bárdos
2316,Stuchlich
329,Bárány
1382,Kéri
236,Bolváry
334,Bécsy
2682,Vendéghegyi
495,Dobrossy
650,Folkusházy
579,Eperjessy
2517,Sőtér
1925,Pottornyay
433,Czeisz
1063,Izsó
352,Bölcsházy
781,Greizinger
1784,Olicsek
358,Cenner
2458,Szurmák
1141,Karaffa
361,Chyzer
1821,Pandúr
2865,Zsámboki
364,Crempola
2222,Selye
601,Eőry
589,Erményi
2307,Strempel
369,Csapiár
2647,Vajdafy
1122,K.
291,Bucsánszky
1384,Késmárki
379,Cseke
303,Busehor
382,Csenteritz
1475,Liebold
2627,Ulrik
462,Darvassy
2680,Vellay
1603,Matlag
2353,Szalmási
1471,Leár
185,Bikich
351,Böke
578,Enyvvári
4,Acél
401,Csilléry
1582,Markusovszky
2724,Vukassinovits
2242,Simsa
1709,Mátékovics
544,Dörflinger
2737,Váry
2599,Turcsányi
416,Csákberky
2819,Wukassinovits
2836,Zboray
2400,Szentpétery
1630,Mergenthaler
1477,Linczenpolcz
253,Borvendég
475,Dene
432,Czeber
2476,Szíics
2467,Szécsenyi
443,Czotter
939,Hertli
639,Filgóssy
1182,Kempelen
2482,Szöllösy
1470,Lexa
2397,Szentléleki
380,Cselkó
2331,Svetschin
46,Arany
966,Hockl
1662,Miske
2230,Sik
982,Homonnay
928,Herein
2582,Torgyik
223,Bogdándy
211,Blöckinger
2360,Szecsei
1794,Orendács
143,Beliczay
1448,Laumann
484,Dimák
706,Gadányi
1864,Petrásy
708,Gajári
2678,Vecsei
27,Ambrus
493,Dobos
496,Dobrosy
974,Holba
2655,Való
2252,Skhreiber
1645,Mihályfy
766,Goldzieher
1049,Incze
1547,L’Auné
2908,Író
411,Csonták
513,Dratsay
1145,Kardon
489,Diószeghy
2689,Vető
587,Erdősí
135,Bedő
585,Erdősi
2003,Radványi
1484,Lipkay
540,Döchner
1432,Laky
910,Hefkó
2062,Rominsky
548,Eckenberg
2620,Uhman
2249,Sipőtz
582,Erdész
553,Egyed
419,Csármann
2703,Vimental
558,Eleméry
241,Bori
2547,Tertsch
567,Emyei
2848,Zimniermann
569,Enberger
2413,Sziklai
1246,Kocsy
2508,Sárváry
1758,Nováky
1010,Hulényi
631,Festetics
2372,Szelmayer
1754,Novelly
710,Gajárí
2270,Spielenberg
2880,pandurovits
1021,Hányi
2617,Ubrik
1360,Kuzmik
596,Esztergályos
597,Evva
2153,Schaffner
371,Csaplovich
482,Dieballa
2541,Teleky
2532,Tary
176,Bertalan
838,Göndöcs
2638,Utry
617,Fehérvári
1153,Karányi
1649,Miklós
626,Fenyő
865,Hallóssy
2133,Rózsás
1639,Mezey
2861,Zsitnyánszky
2035,Reitszam
1667,Mohán
2679,Vecsey
642,Fissinger
2341,Szadai
647,Fock
2165,Schiebel
2097,Rzepeczky
1192,Kertész
384,Csepreghy
2602,Tájber
672,Frivaldszky
561,Előd
754,Ginzery
1155,Kasenczky
1419,LKovács
2813,Wolffarl
395,Csides
2624,Ujfalvi
1633,Merschitz
1997,Pőzel
157,Benkovszky
1099,Joós
2385,Szenessy
1109,Járitz
2918,Ősapay
26,Ambrosits
709,Gajáry
71,Bajáky
2498,Sághy
715,Gammel
721,Garay
1914,Poleretzky
724,Gavalya
725,Gavora
1220,Klaudy
73,Bakcsy
521,Drégely
2221,Sellei
2552,Thierry
1009,Hujber
564,Emmerich
122,Batka
2522,Takáts
2080,Rozmanith
2540,Telegdy
1691,Mutzer
2711,Visnya
479,Devecis
1885,Piperkovits
762,Godán
1497,Lisznay
1833,Pató
2804,Wiszt
214,Bocke
336,Békéfi
774,Grabovszky
1553,Madary
205,Blasnek
1002,Hubatsek
87,Baluka
796,Guckler
2796,Winhart
420,Császár
803,Gyapay
2782,Wermer
354,Böröcz
527,Dulcsán
yb19092490,Paukner
2658,Vaniss
915,Heinzman
42,Apagyi
810,Gyurkovits
520,Drágffy
817,Gyürke
2696,Vidéky
1631,Mergenthaller
2803,Wiskousky
600,Eőrsi
83,Balló
2500,Ságody
1536,Léránt
835,Gödöny
837,Gönczi
113,Bartunek
2098,Rába
2065,Romy
220,Bodrogi
849,Hagyó
1679,Mosdóssy
2713,Viszt
2670,Vasvári
1144,Karczag
86,Baltzer
787,Grollg
861,Halabúk
538,Dévény
1051,Irsai
1689,Muskovits
2183,Schmiilt
880,Hanvai
2519,Tabajdy
2194,Schuchtár
630,Ferenczy
951,Hieronymi
2118,Rétháti
455,Dankowsky
1741,Niedzivulszky
783,Grigár
2912,Örsy
1576,Marczinkievicz
2756,Wanke
45,Apostol
834,Gödöllei
914,Heidler
621,Fekets
891,Harsányi
2329,Sumanovácz
2366,Szeiff
919,Hellmich
1469,Leszik
720,Garancsy
921,Heltai
1813,Paksi
2138,Sajó
2661,Vargha
1284,Kornai
2801,Wirnhardt
96,Barakovics
1367,Káldor
1799,Osapay
949,Heyl
2829,Zacska
941,Hetessy
942,Hettyey
333,Bátory
2047,Rimanóczy
1409,Kötél
2039,Reminiczky
2433,Szmodits
2621,Uhmann
652,Forisek
1994,Pörje
2206,Schönhein
467,Debski
2018,Ratkovszky
2017,Rasovszky
2622,Uiás
2449,Sztankovits
894,Harth
1608,Matzinger
2009,Rajtuk
2005,Ragályi
456,Danzer
263,Bradách
2667,Vaskó
341,Bérezi
1433,Lamotte
1529,Lázié
488,Diósi
684,Fáy
2596,Tunyogi
1980,Pécsei
846,Hadzsy
1584,Marközy
365,Csaba
194,Bisitz
1974,Pártzer
61,Badál
1467,Lenkei
1965,Pálka
902,Hatos
1638,Mezei
1118,Jósvay
1955,Purtzl
1563,Majorossy
1713,Móry
583,Erdődy
550,Egerházy
1893,Placht
70,Bajáki
1943,Prokesch
1941,Prochnov
976,Hollentoner
1700,Márkly
466,Debreczenyi
1934,Preuszner
1929,Poór
577,Enyingi
1217,Kizdián
1923,Poszpischl
2856,Zoványi
278,Bruha
1801,Ostyáni
1805,Osztermann
1909,Pokieser
1510,Ludmányi
1897,Platthy
1842,Payper
2824,Zabutsek
179,Betsey
189,Birkl
2673,Vaszilievits
387,Cserhalmi
1508,Luboviensky
187,Bikits
1869,Petzrik
2013,Ramaseder
1867,Pettykó
2114,Rényi
1857,Petretz
98,Barbás
1852,Peschky
2301,Stohansl
434,Czellaó
1845,Pecsis
1083,Janny
2108,Ré
402,Csiszlár
1835,Paulay
1041,Igaly
1492,Liskovetz
1820,Pandurovits
632,Feszeli
2751,Waldinger
1818,Pandur
35,Andrássy
1968,Pálos
1808,Ozorai
896,Harámi
79,Balay
2238,Simonffy
1960,Pákh
554,Együd
2855,Zombory
1793,Orczy
1791,Orbanitz
2347,Szakmány
1091,Jehring
2237,Simonchich
1127,Kacsóh
1772,Nékám
59,Bachát
2561,Tippner
1769,Nádas
1812,Pajzs
2806,Wittenbarth
1829,Papperül
1342,Kulcsár
508,Domonkos
971,Hofher
447,Czéber
1747,Nisponszky
2838,Zeiger
2126,Rónay
1720,Mündl
145,Bellus
1422,Laczkovich
2546,Terletter
2359,Szaszovszky
805,Gyenge
2676,Vati
1516,Luizer
2069,Rosmanith
1716,Mühl
943,Hetényi
1706,Mátlié
1703,Mártonffy
1219,Klapper
238,Borbás
2119,Rétyi
1698,Márffy
1548,Maass
1333,Krónits
763,Gogolák
1686,Mukk
1684,Muchmayer
863,Hallamásek
1681,Mossonyi
394,Csicsmanczay
1783,Ohlhauser
2289,Stephány
1030,Hölle
566,Emperl
1672,Monó
1368,Kálhok
1665,Modossy
2639,Uzsák
1090,Jauernik
1103,Juventius
1653,Milassin
1652,Mikóczi
1564,Majthényi
1650,Mikolay
2200,Schwendtner
1647,Mihálykovics
2799,Wintner
1640,Michál
164,Bereczky
1218,Kiébert
1959,Pákay
2557,Tibiássi
646,Fochler
1129,Kada
2633,Urbanovics
1629,Menczlik
2672,Vaszary
1307,Krajcsics
635,Feszi
372,Csapláros
2050,Rippert
1945,Protzer
162,Berczel
1241,Kobler
2309,Strigentz
1507,Lovász
989,Horony
500,Dobrzyniecky
260,Bottyáni
703,Füzér
1077,Janek
1594,Martiny
2164,Schiebe
250,Borsosföldi
1022,Háringáts
142,Belgrádi
1136,Kamocsay
2612,Törő
1660,Mirsch
1573,Manzéger
2030,Reintz
2685,Vermes
852,Hainiss
383,Csepke
1442,Lassányi
1070,Jakopovits
2817,Wossala
1558,Magyarevics
1782,Ohler
702,Füzy
1512,Ludvik
2641,Vadkerti
1542,Löwenstin
1534,Lénárd
1533,Léman
279,Brukker
818,Győrffy
2887,Ádámy
851,Haidekker
1523,Lyachovics
1234,Klunzinger
1520,Lukácsy
1001,Hruby
2603,Tálassy
682,Fái
1506,Lovasy
1504,Losczák
1503,Lombay
1444,Latky
15,Akantisz
1499,Lobmajer
1498,Litauszky
2304,Stolnicki
1495,Liszkai
2757,Warga
1779,Ocskay
2899,Édes
149,Bendessy
2396,Szentkirályi
2060,Rokszer
1351,Kurmann
929,Herkner
1046,Illési
2598,Turchányi
1243,Koburger
850,Hahnel
2213,Sebestyén
305,Buzay
1661,Miskay
2635,Urik
1460,Leidenfrost
1069,Jakoby
1673,Morbitzer
2609,Töreky
570,Endrei
658,Frankfurti
1522,Luzsa
1025,Házas
1441,Laskovits
1167,Kazinczy
2408,Szervó
2403,Szerafusz
2534,Tatai
1427,Lajosfalvi
2116,Rétesi
1421,Lacuska
1420,Lacsny
2246,Siposs
1604,Matolay
1414,Kőmives
1412,Kürtös
381,Csendes
1407,Körös
343,Bézsenyi
400,Csillag
2690,Vezdin
2160,Schenadek
2303,Stokovszky
977,Holló
1397,Kömives
1396,Kölüs
1402,Könyves
2325,Sugár
864,Hallamássek
1388,Kónya
289,Buchgraber
138,Behyna
2484,Szöts
2373,Szemenyei
1373,Kánai
592,Erényi
2728,Vágó
1314,Kreszula
1365,Kájlinger
1062,Ivánszky
1282,Kormonyák
1359,Kuzder
1357,Kutassy
1354,Kurzbacher
1431,Lakos
901,Hatolkay
2442,Szombathy
2457,Szultos
913,Hegyváry
2217,Seeber
1275,Kopcsányi
1017,Hyross
2644,Vadász
2113,Régi
347,Bódy
1316,Kricsfalvy
1032,Hörk
2729,Váli
2776,Wenczl
1824,Panovitz
2456,Szuhay
130,Baán
1295,Kosztolányi
1094,Jeney
2684,Veress
1012,Hunyadi
yb19121967,Jamisch
2102,Rákóczy
2444,Szondy
2669,Vastag
2049,Ripka
2443,Szomor
586,Erdőssi
2435,Szoboczky
55,Ausim
920,Helmschmidt
1370,Kállay
1248,Kohlert
2120,Révai
1878,Pikószky
124,Batyala
1237,Kneisz
2586,Totth
1549,Machan
1405,Környei
132,Beckmann
95,Barakovich
2437,Szokola
201,Blary
1695,Mácsady
1214,Kisujfalusi
1211,Kis-Erős
723,Gattein
1039,Hős
1403,Könyöki
749,Gerlóczy
120,Baseli
2794,Windhager
802,Gyalokai
2835,Zatopek
1191,Kerstner
376,Csaudáry
1186,Kerecsényi
2712,Visontai
181,Beősze
2533,Tassi
996,Horváthy
118,Baróti
2091,Rupp
877,Hantos
1625,Melkó
1406,Körtvélyesi
1170,Kecskeméthy
899,Haszmann
362,Clauser
1328,Kráuthl
2410,Szigethy
1163,Kauser
1692,Muzs
824,Gácsi
806,Gyomoréi
2418,Sziládi
186,Bikics
1554,Madarász
1439,Lappert
1462,Leitkam
1764,Nyirő
1130,Kadenszki
1828,Papperth
1119,Józan
1760,Noél
1376,Kárgli
2083,Rozsonics
2110,Rédi
542,Dömök
1110,Jármay
1982,Pék
2275,Spányi
1102,Jurenák
1496,Liszkay
1763,Nyiry
2526,Tamáskovich
463,Darvasy
922,Helvey
58,Babucs
108,Bartalits
2636,Urs
2089,Rumbach
718,Garam
1072,Jaminsky
1953,Purebl
10,Adátny
1481,Lindl
2233,Sikonya
2579,Tordai
549,Ecséry
2149,Saíranek
106,Barta
2615,Tőkés
1057,Isépy
2387,Szenkovich
506,Dokuly
330,Básics
1729,Nemesszeghy
516,Drescher
44,Apatitzky
1416,Kőrösy
1786,Onhaiser
1036,Hümpfner
649,Fogarassy
924,Henszelman
1854,Pesthy
103,Barlatits
1029,Höfle
1479,Lindenbach
1027,Hódy
1026,Héjj
2057,Rogosits
1677,Morlin
472,Demjén
2911,Örsek
1015,Huschek-Blaha
1014,Huschek
1011,Humayer
452,Danizy
1350,Kurfürst
2764,Weichhardt
2243,Sindelás
1019,Hámory
yb19092188,Schandel
519,Dritomszky
2145,Sauerland
2686,Vesetcky
730,Geböck
2095,Ruthner
1616,Medl
727,Gazsi
2135,Rőhri
2078,Rozant
1881,Pinke
1807,Osztoits
1551,Machán
748,Gerle
511,Dorogsághy
991,Horti
563,Emmer
1726,Naszádi
1321,Kronits
568,Emőd
1868,Pettykő
2105,Rátonyi
2134,Rüll
1224,Kleisz
1601,Mathievics
1567,Malaky
139,Beke
1372,Kály
2247,Sipöcz
1394,Kölber
182,Bicskey
492,Dobján
1531,Léczian
209,Blázy
2214,Sebák
1976,Pásztory
1231,Kliczpera
940,Hessky
2423,Szirmai
243,Boronkay
1921,Porpáczy
1884,Piperkovics
1274,Konyusik
1569,Manchen
310,Bácskai
1605,Mattyasovszky
1426,Lahocsinszky
1957,Pádár
1905,Podmanitzky
2849,Zimányi
1203,Kirch
712,Gallina
1154,Karés
314,Bálványi
1796,Oroszlán
2707,Virnhardt
2074,Rostagni
168,Beretz
1059,Iváncsó
1771,Nádory
2572,Tomanó
2496,Sáfár
2571,Tolnay
2888,Ágoston
1915,Polgár
1666,Modrovich
173,Bernauer
21,Alm
2326,Sukola
1975,Pártényi
1746,Nirschy
alm1904346,Kreczinger
2346,Szakacsics
2211,Scserbovszky
357,Cavalloni
1511,Ludvigh
1174,Kelecsényi
43,Apalitzky
683,Fájli
1150,Karlovitz
507,Domanyek
816,Györffy
529,Dulácska
288,Buchelt
24,Alth
2129,Rózay
1904,Podluzsánszky
741,Gerencsér
2652,Valpatits
2337,Szabady
2903,Élő
219,Bodrog
363,Crempeltz
992,Hortobágyi
1917,Polányi
2182,Schmiedinger
1003,Hubay
947,Heves
1532,Léczián
1074,Jancsovits
322,Bárczi
2746,Vörös
1031,Hörcher
2569,Toldy
1970,Pálya
1266,Komlóssy
1464,Lendvay
417,Csáki
801,Gyalog
2257,Softics
2432,Szmodics
743,Gerendi
47,Aranyossy
197,Bittera
2736,Várkonyi
887,Harmos
1798,Orágffy
2398,Szentmártonyi
2601,Tábory
2384,Szendy
2814,Wolffart
2760,Wawra
1493,Liskowetz
551,Egressy
2591,Trágy
1947,Pröckl
7,Adamy
2354,Szalmássy
1288,Koronthály
888,Harrai
2445,Szontagh
1198,Kiliti
2594,Tuboly
1334,Kubinyi
yb19091887,Kéler
908,Hebelt
465,Debreczeny
573,Engelbach
2792,Wimental
505,Doktay
1199,Kilius
1018,Hálák
1509,Lubovienszky
1863,Petrássy
1938,Prikelmayer
2852,Znavovits
979,Holtzspach
2273,Springmann
1044,Illyefalvi
2910,Öhler
1268,Komoróczy
246,Borovits
1675,Morengl
1341,Kujarik
1958,Páhn
2565,Tkálcsics
221,Bodák
2894,Árkay
502,Dobó
1981,Pédery
1918,Pongrácz
1202,Kintzly
97,Baranyay
460,Daruvári
1415,Kőműves
2642,Vadkerty
1687,Murányi
2692,Viasz
1777,Oberle
983,Honffy
2011,Rakusz
2593,Tröster
247,Borsodi
1417,Kőszegi
1260,Kolozsvári
1866,Petróczy
1966,Pálmay
2605,Tézli
1164,Kavanda
422,Cséfai
257,Bosnyákovits
1306,Kracker
2248,Sipőcz
815,Gyömörey
1928,Pozsgay
2590,Trenyák
2079,Rozgonyi
2625,Ullerich
2905,Ész
437,Cziczli
1565,Makay
1189,Keresztúri
34,Andreska
571,Endrey
662,Frecskay
476,Denne
2450,Sztarik
935,Hertelendi
2762,Wehner
627,Ferenc
477,Detrich
346,Bódis
811,Gyurmann
2777,Wendel
1149,Karkas
932,Herok
1117,Jósa
1737,Nevelits
1250,Kohuth
2867,Zurányi
1680,Mosdósy
509,Domsa
68,Bajkay
2219,Sehr
2355,Szalmásy
1519,Lukácsi
2507,Sárossy
48,Arathau
1696,Mándy
2584,Torna
776,Grabowszki
2613,Tövis
1804,Oszoli
2802,Wiskonsky
2833,Zandler
166,Berencsy
1335,Kubinyák
2302,Stojanovits
1837,Paulikovits
1699,Márher
224,Bogisich
690,Földváry
1903,Pobuda
1931,Prasszer
1937,Prickelmayer
1986,Pócza
407,Csomay
1761,Nyerges
595,Eszláry
1487,Liptay
1637,Meubauer
386,Cserey
2171,Schindelmann
1722,Nagv
1401,Könye
2587,Trapp
2215,Sebő
1451,Lavotta
1906,Pogány
2002,Radnai
1389,Kórody
1287,Korona
397,Csikász
2787,Wigh
950,Hidassy
1708,Mátéfy
1137,Kamrás
2859,Zsillé
1361,Kuzsinszky
1060,Ivánfi
2033,Reiszberger
1438,Lantosy
1830,Parsche
1566,Makó
1168,Kazár
128,Bausz
2298,Stipics
993,Horvatics
2735,Váradyné
1206,Kiripolszky
1590,Marsovszky
1293,Koródy
698,Füredy
1249,Kohlért
1964,Pálföldy
2404,Szerb
37,Angelusz
1185,Kenesei
360,Chobota
297,Bunyitay
504,Doehner
606,Faludy
94,Baracs
1745,Nikoletti
934,Herpka
1768,Nád
2143,Sarudy
2163,Schey
1381,Képiró
144,Bellaágh
2539,Tegzes
385,Cser
973,Hofner
1577,Marenits
700,Füstér
2342,Szaday
629,Ferenczi
1454,Lazmann
2608,Tótth
886,Harmath
1596,Martos
yb19092449,Trsztyenszky
464,Daunterer
2570,Tolnai
2000,Rabsch
12,Agotay
733,Gecső
431,Czebe
2144,Sass
2038,Remete
2226,Seres
689,Földessy
843,Haberern
1655,Milei
2515,Söveggyártó
2375,Szemere
1973,Pápay
1418,Kővári
1972,Pápai
1810,Pados
2294,Stichleutner
1232,Klim
2726,Váczy
2406,Szerezla
2356,Szalontay
633,Feszely
2150,Scerbovszky
1697,Mánk
311,Báldy
30,Amigó
2687,Vesetzky
1317,Kriegler
1252,Kolbányi
117,Barócs
1515,Lufcsik
1437,Lantossy
1614,Mechtler
2395,Szentkeresztfi
2392,Szentessy
1977,Pátkai
337,Békési
1635,Meszlényi
2394,Szentiványi
2142,Sarlós
1800,Ostián
604,Fah
1910,Pokieszer
659,Franki
2791,Willig
2643,Vadon
772,Gosztonyi
1611,Maydánszky
yb19092422,Robák
692,Fölkel
687,Födi
883,Haraszti
2453,Sztrenyák
936,Hertelendy
2701,Villói
2772,Weinszeisz
2580,Torday
1571,Mandák
2651,Valovits
1228,Klenim
1395,Köllő
2175,Schmaderer
643,Flanyek
165,Bereghy
2350,Szakál
1362,Kvitskó
2717,Vojcsik
884,Harcz
889,Harray
1095,Jeny
1280,Koritsánszky
1111,Járó
2440,Szombathely
2893,Ári
228,Boinitzer
1550,Machay
2645,Vagyák
814,Gyökér
340,Bérczi
576,Englerth
2721,Vosits
64,Bai
608,Fapp
2402,Szer
1410,Kövesi
2592,Trágyi
691,Földy
1140,Kapy
469,Deme
2159,Scheiter
523,Dudái
909,Hebentanz
2043,Richnovszky
707,Gajzágó
2268,Spannberger
9,Adámy
414,Csukás
2527,Tamáskovits
2335,Szabacsek
961,Hlavkay
1524,Ládi
2276,Spáth
1400,Könnye
269,Brestyánszky
1875,Piday
1023,Háry
1911,Pokomándy
2563,Tirschl
318,Bánlaky
1304,Kozáry
1501,Lobniayer
1979,Péchy
1093,Jellenek
678,Furebl
2698,Vigadi
2884,Ábrányi
169,Beretzky
309,Bácsinszky
1398,Köncs
1201,Kinczly
1710,Méro
2575,Tompó
2103,Ránits
2710,Virágh
133,Becske
2740,Vécsey
1753,Novaky
1313,Krepuska
1816,Pandel
323,Bárczy
2088,Rubis
2681,Venczell
2889,Ágotay
2189,Schroll
2420,Szimély
828,Gárdonyi
1901,Pluchár
2821,Wurmb.
699,Füry
2040,Renkei
2334,SzHorváth
296,Bukovszky
800,Guvelinger
925,Henszelmann
808,Gyurinovich
2349,Szakái
1259,Kolonits
1694,Muzsikó
81,Balikó
2390,Szentes
1393,Ködmencsi
938,Hertendy
1527,Lártg
1132,Kajlinger
1073,Jaminszky
501,Dobrády
858,Hajnos
1574,Marcsiny
1194,Kerékgyártó
530,Dura
1281,Korláth
1714,Mósch
637,Fettick
2082,Rozsnyó
874,Hamvasy
2495,Sábián
2094,Ruszék
261,Bozzay
367,Csajka
2383,Szendi
1299,Kovácsy
235,Bolvánszky
900,Hatolkai
955,Hincz
1486,Lipovetz
937,Hertendi
yb19092402,Jungling
1035,Hültl
373,Csapó
440,Czike
2623,Ujbányi
1619,Megele
468,Decsy
594,Erőss
2272,Spillenberg
2428,Szlatiny
2491,Szőllősy
1478,Lindauer
2374,Szemenyey
738,Gellért
1924,Posztobányi
624,Fent
1895,Planer
1963,Pálfi
734,Gedei
868,Halmos
1876,Pigniczki
2231,Sikety
1579,Marits
1171,Kecskeméti
1443,Laszip
1195,Kerényi
782,Grigoli
1678,Mosch
2568,Toldi
661,Frankovits
2099,Rábai
90,Balázsovich
1823,Panovicz
2376,Szemerédy
1485,Lipovecz
1156,Kaszper
218,Bodor
746,Gerger
2363,Szedmáky
427,Czagányi
2386,Szeniczey
1483,Linzbauer
2843,Zielinski
1378,Károlyi
2544,Tenke
1568,Malmos
2203,Schödl
1285,Kornitzky
1212,Kis-Szölgyémi
809,Gyurkovich
1236,Klázer
yb19123002,Bühler
1781,Odry
533,Dzsálya
1320,Kroner
2744,Véssei
1855,Pesti
275,Brodesser
430,Czapp
1028,Hóiba
2845,Zilahy
1600,Matauschek
2555,Thury
1449,Lautner
688,Földes
705,Gacsáry
603,Fadgyas
1184,Kende
1580,Markovich
1319,Krompholcz
1024,Hátas
2368,Szekeres
2340,Szabóky
590,Ernyei
2805,Witkovszky
1318,Krisztinkovich
359,Chobola
345,Bódai
1480,Lindenmayer
2558,Tichler
2421,Szintai
2327,Sultisz
1488,Lipthay
2818,Wuch
1305,Koós
543,Dömötör
335,Békehegyi
2357,Szalonás
1690,Musza
1086,Jantsovits
840,Günther
2518,Tabajdi
907,Hazafy
293,Buday
526,Dukovits
225,Bognár
1988,Pólencz
412,Csorna
1054,Isskruljev
232,Bolemann
2648,Vajna
1016,Huszár
