972,Hofmann,0
yb19092282,Horovitz,0
1310,Kreizler,0
2282,Stark,0
yb19091228,Grüner,0
yb19091927,Zinger,0
735,Geiger,1
1731,Neu,0
yb19121609,Herczfeld,0
1181,Kelner,0
2188,Schreiber,0
1020,Hándler,0
876,Handler,0
yb1909880,Grünvald,0
1105,Jákobi,6
842,Haas,1
2704,Vimmer,0
alm190778,Fleisch,0
yb1909377,Grünn,0
277,Brucker,0
898,Haslinger,0
yb19091728,Bruckner,0
yb1912809,Gutman,0
yb19091195,Zwicker,0
555,Ehrlich,0
yb1912542,Hoffner,1
2076,Rotter,0
512,Drach,0
946,Heumann,0
968,Hoffer,0
2797,Winkler,0
656,Fraenkel,0
897,Hasenfeld,0
676,Fuchs,1
641,Fischer,0
1933,Preisz,0
2031,Reisz,0
1005,Hubert,0
2151,Schaffer,0
2201,Scháffer,0
yb1909474,Horovicz,0
575,Engler,0
616,Fehér,685
256,Boschán,0
1101,Junger,0
153,Benedek,121
2786,Wiesner,0
alm190749,Engelmann,0
yb19091179,Beck,1
2883,Ábrahám,1
657,Frank,0
1732,Neubauer,0
1179,Kellner,0
yb1909691,Kurcz,0
yb19123348,Strumpf,0
830,Gártner,0
299,Burger,0
2793,Wimmer,0
yb19091931,Schnitzer,1
350,Böhm,1
355,Bőhm,1
2172,Schindler,0
895,Hartmann,1
2798,Winter,1
1871,Pfeiffer,0
967,Hofbauer,0
yb19122226,Held,0
1797,Ország,70
yb19091929,Hauser,2
1738,Ney,3
2244,Sindler,0
2768,Wein,0
871,Hamar,9
yb1912706,Wachtel,0
793,Gróf,22
785,Grimm,0
2788,Wild,0
2364,Szegő,400
2180,Schmidl,0
yb19123063,Szommer,0
yb1909954,Zwirn,0
618,Fejes,30
yb19121837,Csora,0
alm1904723,Milhoffer,0
1882,Pinsker,0
yb1909121,Schlegel,0
2812,Wolf,1
yb19122622,Kirschner,0
1197,Keszler,0
yb19122856,Röszler,0
yb19121614,Bak,3
969,Hoffmann,1
1038,Hőnig,0
930,Hermann,0
alm190795,Winterstein,0
931,Hermán,1
1656,Miller,0
1436,Langer,0
125,Bauer,2
1131,Kaiser,0
yb1909134,Neuberger,0
1530,Lázár,79
1221,Klausz,0
yb19121939,Sommer,0
1560,Majer,0
1581,Markovits,0
1792,Orbán,135
791,Gruber,1
2809,Wittmann,0
2783,Werner,1
1719,Müller,0
1525,Láng,96
792,Gráf,3
777,Graf,3
53,Auer,0
1472,Liber,0
2841,Ziegler,0
119,Basch,2
alm1904739,Knecht,0
2059,Rokonstein,0
1261,Kolpaszky,0
1872,Philipp,0
1932,Preisich,0
2769,Weinber,0
1849,Peller,0
2193,Schubert,1
2629,Unger,2
2487,Szüsz,0
1956,Putz,0
1399,König,0
2044,Richter,0
1068,Jakab,24
2236,Simon,87
2766,Weidinger,0
1612,Mayer,1
41,Anton,0
2209,Schütz,0
1539,Lörincz,61
2502,Sándor,599
yb19092058,Stefka,0
2195,Schuler,0
313,Bálint,305
1545,Lőrincz,61
716,Gang,0
yb19091795,Ehrenteil,0
yb19121278,Brenner,1
2156,Schauer,0
872,Hammer,0
84,Balog,465
1256,Kolmann,0
611,Farkas,487
756,Glasz,0
1244,Koch,0
131,Becker,0
2761,Weber,0
2822,Wéber,0
1701,Márkus,52
2019,Rausz,0
2318,Stuhl,0
yb19092429,Kuncsik,0
671,Fritsch,3
1683,Moór,0
2034,Reiter,0
yb19092088,Ruff,0
yb19122713,Fink,0
126,Baumann,0
2167,Schiller,0
2431,Szlovák,0
1339,Kugler,0
620,Fekete,543
2847,Zimmermann,0
alm1904254,Kranz,0
1178,Keller,1
664,Frey,0
yb19091985,Schneider,0
yb19092559,Feichtmann,0
892,Hart,0
1107,Jámbor,66
1205,Kirchner,0
1447,Lauer,0
666,Fridrich,0
yb1909256,Szinger,0
1636,Metzger,0
alm1907586,Hechtl,0
yb19092075,Haskó,0
2677,Vavró,0
1326,Kránitz,0
yb19122883,Máder,0
yb1912495,Baumgartner,0
1308,Kranitz,0
669,Friedrich,0
1104,Jáger,0
1254,Kollmann,0
1517,Luka,0
alm1904606,Mráz,0
yb19092338,Tkács,0
2029,Reinhardt,9
1277,Kopp,0
yb19123127,Zsidó,0
yb19092176,Kocza,0
alm1904783,Lákner,0
yb1912607,Pfeffer,0
1430,Lakner,0
2021,Redl,0
2111,Rédl,0
1862,Petrás,10
2886,Ádám,33
2611,Török,465
yb19121018,Ludvig,1
2277,Stadler,0
2196,Schuller,0
yb19092274,Stefanovics,0
1591,Martin,0
2846,Zimmer,0
1330,Krémer,0
2147,Sax,0
1385,Kíss,50
2024,Reichel,0
1213,Kiss,50
1671,Molnár,1362
1670,Moldován,0
yb19122688,Tischler,0
1257,Kolompár,0
1752,Novak,10
1757,Novák,10
2749,Wagner,3
2181,Schmidt,0
1298,Kovács,2276
1004,Huber,1
1756,Novotny,0
338,Bém,3
1572,Manger,0
alm1907659,Amtmann,0
2857,Zsemlye,0
2022,Rehák,0
392,Csicsai,0
178,Berényi,488
yb19121197,Kilmayer,0
2459,Szvoboda,0
847,Haffner,0
yb19122432,Lesák,0
2597,Tupicza,0
yb19092250,Bánfus,0
32,Andor,102
1948,Prückler,0
328,Bárán,0
862,Halbauer,0
767,Gombkötő,0
1081,Jankovits,0
yb19092030,Filinescu,0
yb19123114,Finkmann,0
216,Boda,23
1606,Matusek,0
yb19091990,Herunter,0
yb19092568,Czopf,0
yb19123300,Czifrik,0
2748,Waginger,0
1702,Márton,169
761,Goda,11
1841,Payer,0
1226,Klement,0
112,Bartsch,0
726,Gayer,0
11,Agocs,0
234,Bolla,4
1705,Máthé,4
2137,Safranek,0
1392,Köberling,0
yb19091404,Ritterbacher,0
alm190436,Szallenback,0
1375,Kárg,0
307,Bába,0
yb19092121,Vlcsek,0
933,Herold,0
alm19071091,Ressel,0
yb19092264,Knöbl,0
823,Gábriel,0
65,Baintner,0
1429,Lakits,0
1343,Kuli,0
524,Dudás,5
473,Demkó,1
alm1904446,Führinger,0
2474,Széll,7
yb19092238,Sztakó,0
403,Csiszár,8
1538,Lökös,0
yb19091958,Krizsánovics,0
1840,Pavalacs,0
1048,Imhof,0
yb19121579,Sztiszkala,0
16,Albrecht,0
1613,Maár,0
yb19121328,Schöbinder,0
833,Göbel,0
yb19092493,Ginzer,0
88,Balás,9
204,Blaskó,0
903,Hauschild,0
2399,Szentpéteri,10
2412,Szigriszt,0
alm1904130,Spanraff,0
1270,Komáromi,205
2117,Réthy,0
820,Győri,262
yb19092311,Radvojevics,0
1926,Pozna,0
2473,Széles,19
yb19122794,Kupsza,0
807,Gyulai,297
yb19092268,Hoyer,0
1340,Kuhar,0
999,Houska,0
2462,Szánthó,0
736,Gelencsér,5
2290,Stepánek,0
1950,Pukkel,0
yb19121987,Joksmann,0
yb19092404,Zaletynik,0
yb1912736,Kratochvila,0
yb19092183,Salling,0
610,Farbinger,0
321,Bánó,73
140,Bekö,0
1528,László,955
1377,Kármán,79
2752,Walter,0
2683,Veres,84
yb19092415,Audics,0
881,Hanzély,0
2046,Rill,0
alm1904668,Krenácz,0
826,Gájer,0
yb1912660,Ehmann,0
2006,Raisz,0
1247,Koffler,0
2407,Szervisz,0
1125,Kacskovics,0
yb19122818,Huffgart,0
2767,Weiland,0
410,Csontos,6
yb19122345,Tkátsik,0
1160,Kattausch,0
yb1909174,Kmetykó,0
2896,Éberling,0
1040,Igali,1
2023,Reichardt,0
2344,Szaiff,0
1834,Pauer,1
1990,Pólyák,1
2235,Simkó,2
904,Hauszner,1
111,Bartos,194
2693,Viczko,0
yb19092247,Belgram,0
1836,Paulikovics,0
752,Geschader,0
944,Heuffel,0
31,Anderkó,0
1106,Jákubecz,0
2123,Ríeger,0
952,Hiesz,3
953,Hilbert,0
2173,Schleitz,0
695,Fülepp,0
956,Hinterschek,0
yb1909919,Gluszkievitz,0
759,Glósz,0
yb1912925,Dzurányi,0
yb19122868,Francz,0
1358,Kutsera,0
2754,Waltz,0
681,Fábián,87
yb1912659,Schweig,0
2860,Zsinkó,0
1838,Paulovits,0
1602,Mathievits,0
yb19091511,Buna,0
yb19091962,Hackstock,0
1380,Kégl,6
1353,Kurucz,27
2543,Tenk,0
1242,Kobor,14
13,Agócs,0
1258,Kolonics,0
114,Bartók,69
409,Csonka,14
2429,Szlavnits,0
1386,Kóbor,14
588,Erhardt,0
yb19091036,Polzberger,0
1795,Orosz,47
alm1907956,Mutzbauer,0
yb19092301,Drázsnyák,0
yb19121872,Kleinlein,0
552,Egri,73
879,Hanuszek,0
755,Girch,0
yb19121670,Lovovits,0
240,Bordás,0
222,Bodó,74
alm1907870,Kadenczki,0
yb19121539,Gecsó,0
alm1907857,Dleszk,0
2333,Swoboda,0
995,Horváth,60
yb1912480,Dvorzsák,0
2100,Rácz,285
101,Bari,0
998,Hosszú,6
yb19092327,Kukucska,0
1349,Kunszt,0
2382,Szende,306
1743,Niesz,0
alm1907573,Vince,7
yb1909491,Gradwahl,0
2559,Till,0
853,Haintz,0
619,Fejér,123
1886,Pirger,0
885,Haris,3
85,Balogh,14
252,Borsós,6
1920,Poppel,0
